1986.42 0.245709030448661E-03
1982.1 0.246798218113000E-03
1977.8 0.247889930105272E-03
1973.52 0.248984167460981E-03
1969.25 0.250080931218224E-03
1965.01 0.251180222417701E-03
1960.78 0.252282042102719E-03
1956.58 0.253386391319186E-03
1952.39 0.254493271115624E-03
1948.22 0.255602682543160E-03
1944.06 0.256714626655539E-03
1939.92 0.257829104509122E-03
1935.81 0.258946117162884E-03
1931.7 0.260065665678426E-03
1927.62 0.261187751119970E-03
1923.55 0.262312374554362E-03
1919.5 0.263439537051081E-03
1915.47 0.264569239682231E-03
1911.46 0.265701483522554E-03
1907.46 0.266836269649425E-03
1903.48 0.267973599142859E-03
1899.51 0.269113473085511E-03
1895.56 0.270255892562679E-03
1891.63 0.271400858662308E-03
1887.71 0.272548372474990E-03
1883.81 0.273698435093970E-03
1879.93 0.274851047615143E-03
1876.06 0.276006211137065E-03
1872.21 0.277163926760946E-03
1868.37 0.278324195590661E-03
1864.55 0.279487018732747E-03
1860.74 0.280652397296406E-03
1856.95 0.281820332393512E-03
1853.18 0.282990825138608E-03
1849.42 0.284163876648914E-03
1845.68 0.285339488044324E-03
1841.95 0.286517660447414E-03
1838.24 0.287698394983440E-03
1834.54 0.288881692780344E-03
1830.85 0.290067554968755E-03
1827.18 0.291255982681992E-03
1823.53 0.292446977056068E-03
1819.89 0.293640539229689E-03
1816.26 0.294836670344261E-03
1812.65 0.296035371543890E-03
1809.06 0.297236643975385E-03
1805.47 0.298440488788262E-03
1801.91 0.299646907134747E-03
1798.35 0.300855900169775E-03
1794.81 0.302067469050996E-03
1791.29 0.303281614938777E-03
1787.77 0.304498338996208E-03
1784.28 0.305717642389095E-03
1780.79 0.306939526285976E-03
1777.32 0.308163991858112E-03
1773.86 0.309391040279497E-03
1770.42 0.310620672726859E-03
1766.99 0.311852890379661E-03
1763.57 0.313087694420105E-03
1760.16 0.314325086033136E-03
1756.77 0.315565066406443E-03
1753.39 0.316807636730463E-03
1750.03 0.318052798198384E-03
1746.68 0.319300552006144E-03
1743.34 0.320550899352439E-03
1740.01 0.321803841438726E-03
1736.69 0.323059379469219E-03
1733.39 0.324317514650901E-03
1730.1 0.325578248193520E-03
1726.83 0.326841581309593E-03
1723.56 0.328107515214414E-03
1720.31 0.329376051126048E-03
1717.07 0.330647190265344E-03
1713.84 0.331920933855928E-03
1710.63 0.333197283124214E-03
1707.42 0.334476239299404E-03
1704.23 0.335757803613486E-03
1701.05 0.337041977301247E-03
1697.89 0.338328761600265E-03
1694.73 0.339618157750923E-03
1691.59 0.340910166996402E-03
1688.45 0.342204790582688E-03
1685.33 0.343502029758580E-03
1682.22 0.344801885775683E-03
1679.12 0.346104359888418E-03
1676.04 0.347409453354024E-03
1672.96 0.348717167432557E-03
1669.9 0.350027503386902E-03
1666.85 0.351340462482763E-03
1663.8 0.352656045988679E-03
1660.77 0.353974255176017E-03
1657.75 0.355295091318983E-03
1654.75 0.356618555694617E-03
1651.75 0.357944649582805E-03
1648.76 0.359273374266274E-03
1645.78 0.360604731030599E-03
1642.82 0.361938721164207E-03
1639.86 0.363275345958376E-03
1636.92 0.364614606707243E-03
1633.99 0.365956504707804E-03
1631.06 0.367301041259917E-03
1628.15 0.368648217666309E-03
1625.25 0.369998035232571E-03
1622.36 0.371350495267172E-03
1619.48 0.372705599081452E-03
1616.6 0.374063347989631E-03
1613.74 0.375423743308811E-03
1610.89 0.376786786358980E-03
1608.05 0.378152478463010E-03
1605.22 0.379520820946670E-03
1602.4 0.380891815138617E-03
1599.59 0.382265462370411E-03
1596.79 0.383641763976510E-03
1593.99 0.385020721294277E-03
1591.21 0.386402335663981E-03
1588.44 0.387786608428802E-03
1585.68 0.389173540934835E-03
1582.92 0.390563134531090E-03
1580.18 0.391955390569497E-03
1577.45 0.393350310404911E-03
1574.72 0.394747895395115E-03
1572.01 0.396148146900816E-03
1569.3 0.397551066285662E-03
1566.61 0.398956654916230E-03
1563.92 0.400364914162044E-03
1561.24 0.401775845395567E-03
1558.57 0.403189449992206E-03
1555.91 0.404605729330324E-03
1553.26 0.406024684791233E-03
1550.62 0.407446317759204E-03
1547.99 0.408870629621463E-03
1545.36 0.410297621768205E-03
1542.75 0.411727295592588E-03
1540.14 0.413159652490742E-03
1537.55 0.414594693861767E-03
1534.96 0.416032421107744E-03
1532.38 0.417472835633729E-03
1529.81 0.418915938847768E-03
1527.24 0.420361732160887E-03
1524.69 0.421810216987107E-03
1522.14 0.423261394743442E-03
1519.61 0.424715266849902E-03
1517.08 0.426171834729498E-03
1514.56 0.427631099808245E-03
1512.05 0.429093063515167E-03
1509.54 0.430557727282297E-03
1507.05 0.432025092544683E-03
1504.56 0.433495160740393E-03
1502.08 0.434967933310514E-03
1499.61 0.436443411699159E-03
1497.15 0.437921597353472E-03
1494.7 0.439402491723624E-03
1492.25 0.440886096262825E-03
1489.81 0.442372412427325E-03
1487.38 0.443861441676414E-03
1484.96 0.445353185472430E-03
1482.54 0.446847645280762E-03
1480.14 0.448344822569849E-03
1477.74 0.449844718811190E-03
1475.35 0.451347335479344E-03
1472.96 0.452852674051933E-03
1470.59 0.454360736009648E-03
1468.22 0.455871522836253E-03
1465.86 0.457385036018584E-03
1463.51 0.458901277046557E-03
1461.16 0.460420247413173E-03
1458.82 0.461941948614513E-03
1456.49 0.463466382149753E-03
1454.17 0.464993549521164E-03
1451.85 0.466523452234107E-03
1449.55 0.468056091797051E-03
1447.25 0.469591469721564E-03
1444.95 0.471129587522326E-03
1442.67 0.472670446717128E-03
1440.39 0.474214048826876E-03
1438.11 0.475760395375595E-03
1435.85 0.477309487890435E-03
1433.59 0.478861327901671E-03
1431.34 0.480415916942713E-03
1429.1 0.481973256550098E-03
1426.86 0.483533348263507E-03
1424.63 0.485096193625762E-03
1422.41 0.486661794182831E-03
1420.19 0.488230151483830E-03
1417.99 0.489801267081031E-03
1415.78 0.491375142529861E-03
1413.59 0.492951779388912E-03
1411.4 0.494531179219934E-03
1409.22 0.496113343587854E-03
1407.04 0.497698274060766E-03
1404.88 0.499285972209946E-03
1402.71 0.500876439609845E-03
1400.56 0.502469677838100E-03
1398.41 0.504065688475541E-03
1396.27 0.505664473106184E-03
1394.14 0.507266033317244E-03
1392.01 0.508870370699136E-03
1389.89 0.510477486845480E-03
1387.77 0.512087383353104E-03
1385.66 0.513700061822047E-03
1383.56 0.515315523855562E-03
1381.46 0.516933771060128E-03
1379.37 0.518554805045442E-03
1377.29 0.520178627424431E-03
1375.21 0.521805239813256E-03
1373.14 0.523434643831313E-03
1371.07 0.525066841101236E-03
1369.02 0.526701833248906E-03
1366.96 0.528339621903449E-03
1364.92 0.529980208697247E-03
1362.88 0.531623595265934E-03
1360.84 0.533269783248411E-03
1358.81 0.534918774286836E-03
1356.79 0.536570570026641E-03
1354.78 0.538225172116526E-03
1352.77 0.539882582208474E-03
1350.76 0.541542801957741E-03
1348.76 0.543205833022877E-03
1346.77 0.544871677065715E-03
1344.79 0.546540335751383E-03
1342.81 0.548211810748305E-03
1340.83 0.549886103728212E-03
1338.86 0.551563216366137E-03
1336.9 0.553243150340422E-03
1334.94 0.554925907332726E-03
1332.99 0.556611489028026E-03
1331.04 0.558299897114621E-03
1329.1 0.559991133284138E-03
1327.17 0.561685199231535E-03
1325.24 0.563382096655106E-03
1323.32 0.565081827256484E-03
1321.4 0.566784392740645E-03
1319.49 0.568489794815917E-03
1317.58 0.570198035193978E-03
1315.68 0.571909115589864E-03
1313.78 0.573623037721972E-03
1311.89 0.575339803312064E-03
1310.01 0.577059414085274E-03
1308.13 0.578781871770109E-03
1306.25 0.580507178098457E-03
1304.38 0.582235334805584E-03
1302.52 0.583966343630150E-03
1300.66 0.585700206314201E-03
1298.81 0.587436924603183E-03
1296.96 0.589176500245941E-03
1295.12 0.590918934994728E-03
1293.28 0.592664230605205E-03
1291.45 0.594412388836444E-03
1289.62 0.596163411450940E-03
1287.8 0.597917300214610E-03
1285.99 0.599674056896795E-03
1284.18 0.601433683270274E-03
1282.37 0.603196181111256E-03
1280.57 0.604961552199398E-03
1278.77 0.606729798317795E-03
1276.98 0.608500921252999E-03
1275.2 0.610274922795011E-03
1273.41 0.612051804737293E-03
1271.64 0.613831568876774E-03
1269.87 0.615614217013846E-03
1268.1 0.617399750952377E-03
1266.34 0.619188172499714E-03
1264.58 0.620979483466681E-03
1262.83 0.622773685667592E-03
1261.09 0.624570780920255E-03
1259.34 0.626370771045968E-03
1257.61 0.628173657869532E-03
1255.87 0.629979443219257E-03
1254.15 0.631788128926957E-03
1252.42 0.633599716827965E-03
1250.71 0.635414208761132E-03
1248.99 0.637231606568832E-03
1247.28 0.639051912096970E-03
1245.58 0.640875127194983E-03
1243.88 0.642701253715846E-03
1242.19 0.644530293516077E-03
1240.5 0.646362248455745E-03
1238.81 0.648197120398464E-03
1237.13 0.650034911211415E-03
1235.45 0.651875622765335E-03
1233.78 0.653719256934527E-03
1232.11 0.655565815596873E-03
1230.45 0.657415300633821E-03
1228.79 0.659267713930410E-03
1227.14 0.661123057375259E-03
1225.49 0.662981332860583E-03
1223.85 0.664842542282190E-03
1222.2 0.666706687539489E-03
1220.57 0.668573770535496E-03
1218.94 0.670443793176834E-03
1217.31 0.672316757373749E-03
1215.69 0.674192665040102E-03
1214.07 0.676071518093381E-03
1212.45 0.677953318454704E-03
1210.84 0.679838068048826E-03
1209.24 0.681725768804140E-03
1207.64 0.683616422652687E-03
1206.04 0.685510031530158E-03
1204.44 0.687406597375896E-03
1202.86 0.689306122132908E-03
1201.27 0.691208607747869E-03
1199.69 0.693114056171121E-03
1198.11 0.695022469356680E-03
1196.54 0.696933849262247E-03
1194.97 0.698848197849203E-03
1193.41 0.700765517082626E-03
1191.85 0.702685808931290E-03
1190.29 0.704609075367666E-03
1188.74 0.706535318367931E-03
1187.19 0.708464539911980E-03
1185.65 0.710396741983416E-03
1184.11 0.712331926569571E-03
1182.57 0.714270095661499E-03
1181.04 0.716211251253991E-03
1179.51 0.718155395345571E-03
1177.99 0.720102529938506E-03
1176.47 0.722052657038813E-03
1174.95 0.724005778656261E-03
1173.44 0.725961896804379E-03
1171.93 0.727921013500455E-03
1170.43 0.729883130765551E-03
1168.93 0.731848250624500E-03
1167.43 0.733816375105916E-03
1165.94 0.735787506242199E-03
1164.45 0.737761646069535E-03
1162.97 0.739738796627910E-03
1161.48 0.741718959961106E-03
1160.01 0.743702138116718E-03
1158.53 0.745688333146146E-03
1157.06 0.747677547104609E-03
1155.6 0.749669782051152E-03
1154.13 0.751665040048641E-03
1152.67 0.753663323163784E-03
1151.22 0.755664633467119E-03
1149.77 0.757668973033033E-03
1148.32 0.759676343939761E-03
1146.87 0.761686748269394E-03
1145.43 0.763700188107887E-03
1144 0.765716665545050E-03
1142.56 0.767736182674577E-03
1141.13 0.769758741594036E-03
1139.71 0.771784344404872E-03
1138.28 0.773812993212421E-03
1136.86 0.775844690125917E-03
1135.45 0.777879437258491E-03
1134.04 0.779917236727179E-03
1132.63 0.781958090652922E-03
1131.22 0.784002001160588E-03
1129.82 0.786048970378961E-03
1128.42 0.788099000440750E-03
1127.03 0.790152093482601E-03
1125.64 0.792208251645101E-03
1124.25 0.794267477072774E-03
1122.86 0.796329771914104E-03
1121.48 0.798395138321524E-03
1120.1 0.800463578451427E-03
1118.73 0.802535094464183E-03
1117.36 0.804609688524128E-03
1115.99 0.806687362799576E-03
1114.63 0.808768119462833E-03
1113.27 0.810851960690188E-03
1111.91 0.812938888661928E-03
1110.55 0.815028905562349E-03
1109.2 0.817122013579745E-03
1107.86 0.819218214906433E-03
1106.51 0.821317511738742E-03
1105.17 0.823419906277031E-03
1103.83 0.825525400725692E-03
1102.5 0.827633997293150E-03
1101.17 0.829745698191880E-03
1099.84 0.831860505638399E-03
1098.51 0.833978421853283E-03
1097.19 0.836099449061170E-03
1095.87 0.838223589490761E-03
1094.56 0.840350845374840E-03
1093.24 0.842481218950254E-03
1091.93 0.844614712457956E-03
1090.63 0.846751328142971E-03
1089.32 0.848891068254432E-03
1088.02 0.851033935045575E-03
1086.73 0.853179930773742E-03
1085.43 0.855329057700391E-03
1084.14 0.857481318091104E-03
1082.86 0.859636714215592E-03
1081.57 0.861795248347696E-03
1080.29 0.863956922765395E-03
1079.01 0.866121739750820E-03
1077.74 0.868289701590254E-03
1076.46 0.870460810574138E-03
1075.19 0.872635068997076E-03
1073.93 0.874812479157839E-03
1072.66 0.876993043359387E-03
1071.4 0.879176763908852E-03
1070.15 0.881363643117562E-03
1068.89 0.883553683301040E-03
1067.64 0.885746886779009E-03
1066.39 0.887943255875402E-03
1065.15 0.890142792918371E-03
1063.9 0.892345500240285E-03
1062.66 0.894551380177738E-03
1061.43 0.896760435071563E-03
1060.19 0.898972667266837E-03
1058.96 0.901188079112869E-03
1057.73 0.903406672963239E-03
1056.51 0.905628451175773E-03
1055.28 0.907853416112574E-03
1054.06 0.910081570140007E-03
1052.85 0.912312915628725E-03
1051.63 0.914547454953662E-03
1050.42 0.916785190494042E-03
1049.21 0.919026124633391E-03
1048.01 0.921270259759543E-03
1046.8 0.923517598264636E-03
1045.6 0.925768142545132E-03
1044.4 0.928021895001811E-03
1043.21 0.930278858039795E-03
1042.02 0.932539034068538E-03
1040.83 0.934802425501830E-03
1039.64 0.937069034757833E-03
1038.46 0.939338864259044E-03
1037.27 0.941611916432339E-03
1036.1 0.943888193708963E-03
1034.92 0.946167698524534E-03
1033.75 0.948450433319057E-03
1032.58 0.950736400536934E-03
1031.41 0.953025602626956E-03
1030.24 0.955318042042325E-03
1029.08 0.957613721240648E-03
1027.92 0.959912642683961E-03
1026.76 0.962214808838715E-03
1025.61 0.964520222175800E-03
1024.45 0.966828885170543E-03
1023.3 0.969140800302711E-03
1022.16 0.971455970056531E-03
1021.01 0.973774396920689E-03
1019.87 0.976096083388334E-03
1018.73 0.978421031957089E-03
1017.59 0.980749245129061E-03
1016.46 0.983080725410840E-03
1015.33 0.985415475313509E-03
1014.2 0.987753497352658E-03
1013.07 0.990094794048381E-03
1011.95 0.992439367925287E-03
1010.83 0.994787221512513E-03
1009.71 0.997138357343715E-03
1008.59 0.999492777957095E-03
1007.47 0.100185048589539E-02
1006.36 0.100421148370590E-02
1005.25 0.100657577394047E-02
1004.15 0.100894335915552E-02
1003.04 0.101131424191203E-02
1001.94 0.101368842477556E-02
1000.84 0.101606591031628E-02
999.742 0.101844670110892E-02
998.647 0.102083079973284E-02
997.554 0.102321820877198E-02
996.464 0.102560893081493E-02
995.376 0.102800296845486E-02
994.291 0.103040032428960E-02
993.208 0.103280100092161E-02
992.127 0.103520500095801E-02
991.049 0.103761232701053E-02
989.973 0.104002298169559E-02
988.899 0.104243696763428E-02
987.827 0.104485428745235E-02
986.758 0.104727494378024E-02
985.692 0.104969893925307E-02
984.627 0.105212627651066E-02
983.565 0.105455695819754E-02
982.505 0.105699098696295E-02
981.447 0.105942836546083E-02
980.392 0.106186909634987E-02
979.339 0.106431318229349E-02
978.288 0.106676062595983E-02
977.24 0.106921143002180E-02
976.193 0.107166559715707E-02
975.149 0.107412313004806E-02
974.108 0.107658403138196E-02
973.068 0.107904830385075E-02
972.031 0.108151595015118E-02
970.995 0.108398697298483E-02
969.962 0.108646137505804E-02
968.932 0.108893915908198E-02
967.903 0.109142032777264E-02
966.877 0.109390488385084E-02
965.852 0.109639283004221E-02
964.83 0.109888416907724E-02
963.81 0.110137890369127E-02
962.793 0.110387703662449E-02
961.777 0.110637857062195E-02
960.764 0.110888350843358E-02
959.752 0.111139185281419E-02
958.743 0.111390360652347E-02
957.736 0.111641877232602E-02
956.731 0.111893735299132E-02
955.728 0.112145935129379E-02
954.727 0.112398477001276E-02
953.729 0.112651361193247E-02
952.732 0.112904587984212E-02
951.738 0.113158157653585E-02
950.745 0.113412070481273E-02
949.755 0.113666326747681E-02
948.767 0.113920926733712E-02
947.78 0.114175870720763E-02
946.796 0.114431158990732E-02
945.814 0.114686791826016E-02
944.834 0.114942769509511E-02
943.856 0.115199092324615E-02
942.88 0.115455760555227E-02
941.906 0.115712774485749E-02
940.934 0.115970134401085E-02
939.964 0.116227840586645E-02
938.996 0.116485893328343E-02
938.03 0.116744292912598E-02
937.065 0.117003039626339E-02
936.103 0.117262133756997E-02
935.143 0.117521575592517E-02
934.185 0.117781365421348E-02
933.229 0.118041503532454E-02
932.275 0.118301990215305E-02
931.322 0.118562825759887E-02
930.372 0.118824010456694E-02
929.424 0.119085544596738E-02
928.477 0.119347428471542E-02
927.533 0.119609662373145E-02
926.59 0.119872246594102E-02
925.649 0.120135181427486E-02
924.711 0.120398467166884E-02
923.774 0.120662104106405E-02
922.839 0.120926092540677E-02
921.906 0.121190432764846E-02
920.974 0.121455125074581E-02
920.045 0.121720169766072E-02
919.118 0.121985567136032E-02
918.192 0.122251317481699E-02
917.268 0.122517421100833E-02
916.346 0.122783878291722E-02
915.426 0.123050689353178E-02
914.508 0.123317854584542E-02
913.592 0.123585374285681E-02
912.677 0.123853248756993E-02
911.765 0.124121478299407E-02
910.854 0.124390063214377E-02
909.945 0.124659003803896E-02
909.038 0.124928300370483E-02
908.132 0.125197953217196E-02
907.229 0.125467962647622E-02
906.327 0.125738328965887E-02
905.427 0.126009052476652E-02
904.528 0.126280133485115E-02
903.632 0.126551572297010E-02
902.737 0.126823369218613E-02
901.844 0.127095524556739E-02
900.953 0.127368038618740E-02
900.064 0.127640911712515E-02
899.176 0.127914144146502E-02
898.29 0.128187736229683E-02
897.406 0.128461688271584E-02
896.524 0.128736000582277E-02
895.643 0.129010673472380E-02
894.764 0.129285707253058E-02
893.887 0.129561102236024E-02
893.011 0.129836858733539E-02
892.138 0.130112977058414E-02
891.266 0.130389457524013E-02
890.395 0.130666300444249E-02
889.527 0.130943506133589E-02
888.66 0.131221074907053E-02
887.794 0.131499007080217E-02
886.931 0.131777302969210E-02
886.069 0.132055962890719E-02
885.208 0.132334987161990E-02
884.35 0.132614376100823E-02
883.493 0.132894130025581E-02
882.638 0.133174249255187E-02
881.784 0.133454734109123E-02
880.932 0.133735584907435E-02
880.082 0.134016801970731E-02
879.233 0.134298385620185E-02
878.386 0.134580336177534E-02
877.541 0.134862653965083E-02
876.697 0.135145339305701E-02
875.855 0.135428392522828E-02
875.014 0.135711813940472E-02
874.175 0.135995603883210E-02
873.338 0.136279762676192E-02
872.502 0.136564290645138E-02
871.668 0.136849188116342E-02
870.835 0.137134455416671E-02
870.004 0.137420092873567E-02
869.175 0.137706100815050E-02
868.347 0.137992479569714E-02
867.521 0.138279229466732E-02
866.696 0.138566350835857E-02
865.873 0.138853844007420E-02
865.052 0.139141709312334E-02
864.232 0.139429947082094E-02
863.414 0.139718557648777E-02
862.597 0.140007541345045E-02
861.781 0.140296898504145E-02
860.968 0.140586629459908E-02
860.155 0.140876734546755E-02
859.345 0.141167214099692E-02
858.536 0.141458068454318E-02
857.728 0.141749297946817E-02
856.922 0.142040902913968E-02
856.117 0.142332883693141E-02
855.314 0.142625240622298E-02
854.512 0.142917974039998E-02
853.712 0.143211084285392E-02
852.914 0.143504571698229E-02
852.117 0.143798436618855E-02
851.321 0.144092679388216E-02
850.527 0.144387300347854E-02
849.734 0.144682299839915E-02
848.943 0.144977678207144E-02
848.153 0.145273435792889E-02
847.365 0.145569572941105E-02
846.578 0.145866089996347E-02
845.793 0.146162987303777E-02
845.009 0.146460265209167E-02
844.227 0.146757924058893E-02
843.446 0.147055964199943E-02
842.666 0.147354385979912E-02
841.888 0.147653189747010E-02
841.111 0.147952375850055E-02
840.336 0.148251944638482E-02
