0 \hbar
0.272 0.460473866821218E-04
0.27336 0.465104250352667E-04
0.27472 0.469758011561956E-04
0.27608 0.474435154705538E-04
0.27744 0.479135684061622E-04
0.2788 0.483859603930171E-04
0.28016 0.488606918632925E-04
0.28152 0.493377632513402E-04
0.28288 0.498171749936907E-04
0.28424 0.502989275290547E-04
0.2856 0.507830212983238E-04
0.28696 0.512694567445714E-04
0.28832 0.517582343130534E-04
0.28968 0.522493544512102E-04
0.29104 0.527428176086665E-04
0.2924 0.532386242372328E-04
0.29376 0.537367747909065E-04
0.29512 0.542372697258732E-04
0.29648 0.547401095005064E-04
0.29784 0.552452945753704E-04
0.2992 0.557528254132196E-04
0.30056 0.562627024790006E-04
0.30192 0.567749262398525E-04
0.30328 0.572894971651091E-04
0.30464 0.578064157262984E-04
0.306 0.583256823971446E-04
0.30736 0.588472976535692E-04
0.30872 0.593712619736914E-04
0.31008 0.598975758378298E-04
0.31144 0.604262397285031E-04
0.3128 0.609572541304312E-04
0.31416 0.614906195305368E-04
0.31552 0.620263364179453E-04
0.31688 0.625644052839870E-04
0.31824 0.631048266221981E-04
0.3196 0.636476009283207E-04
0.32096 0.641927287003056E-04
0.32232 0.647402104383117E-04
0.32368 0.652900466447082E-04
0.32504 0.658422378240757E-04
0.3264 0.663967844832067E-04
0.32776 0.669536871311064E-04
0.32912 0.675129462789961E-04
0.33048 0.680745624403111E-04
0.33184 0.686385361307043E-04
0.3332 0.692048678680463E-04
0.33456 0.697735581724266E-04
0.33592 0.703446075661549E-04
0.33728 0.709180165737625E-04
0.33864 0.714937857220030E-04
0.34 0.720719155398534E-04
0.34136 0.726524065585162E-04
0.34272 0.732352593114195E-04
0.34408 0.738204743342183E-04
0.34544 0.744080521647966E-04
0.3468 0.749979933432676E-04
0.34816 0.755902984119758E-04
0.34952 0.761849679154970E-04
0.35088 0.767820024006404E-04
0.35224 0.773814024164500E-04
0.3536 0.779831685142052E-04
0.35496 0.785873012474219E-04
0.35632 0.791938011718546E-04
0.35768 0.798026688454969E-04
0.35904 0.804139048285829E-04
0.3604 0.810275096835887E-04
0.36176 0.816434839752333E-04
0.36312 0.822618282704802E-04
0.36448 0.828825431385380E-04
0.36584 0.835056291508628E-04
0.3672 0.841310868811587E-04
0.36856 0.847589169053783E-04
